"TableName","FieldName","FieldType"
"tblPaymentsInvoices","fldInvoiceID","xs:int"
"tblPaymentsInvoices","fldAmount","xs:int"
"tblPaymentTerms","fldID","xs:short"
"tblPaymentTerms","fldOrder","xs:short"
"tblPaymentTerms","fldMonthFactor","xs:short"
"tblPaymentTerms","fldExtraMonths","xs:short"
"tblPaymentTerms","fldExtraDays","xs:short"
"tblPaymentTerms","fldTS","xs:int"
"tblPaymentTerms","fldNameENG","xs:string"
"tblPaymentTerms","fldNameFRA","xs:string"
"tblPaymentTerms","fldNameGER","xs:string"
"tblPaymentTerms","fldNameHEB","xs:string"
"tblPaymentTerms","fldNameNED","xs:string"
"tblPaymentTerms","fldNameSPN","xs:string"
"tblPaymentTerms","fldDescriptionENG","xs:string"
"tblPaymentTerms","fldDescriptionFRA","xs:string"
"tblPaymentTerms","fldDescriptionGER","xs:string"
"tblPaymentTerms","fldDescriptionHEB","xs:string"
"tblPaymentTerms","fldDescriptionNED","xs:string"
"tblPaymentTerms","fldDescriptionSPN","xs:string"
"tblPaymentTerms","fldNameITA","xs:string"
"tblPaymentTerms","fldDescriptionITA","xs:string"
"tblPeriods","fldID","xs:int"
"tblPeriods","fldOrder","xs:short"
"tblPeriods","fldNameHEB","xs:string"
"tblPeriods","fldSet","xs:short"
"tblPeriods","fldStartWorkday","xs:int"
"tblPeriods","fldEndWorkday","xs:int"
"tblPeriods","fldTS","xs:int"
"tblPeriods","fldNameENG","xs:string"
"tblPeriods","fldNameFRA","xs:string"
"tblPeriods","fldNameGER","xs:string"
"tblPeriods","fldNameITA","xs:string"
"tblPeriods","fldNameNED","xs:string"
"tblPeriods","fldNameSPN","xs:string"
"tblPeriodsSets","fldID","xs:int"
"tblPeriodsSets","fldNameHEB","xs:string"
"tblPeriodsSets","fldNameENG","xs:string"
"tblPeriodsSets","fldNameFRA","xs:string"
"tblPeriodsSets","fldNameGER","xs:string"
"tblPeriodsSets","fldNameITA","xs:string"
"tblPeriodsSets","fldNameNED","xs:string"
"tblPeriodsSets","fldNameSPN","xs:string"
"tblPermissionTypes","fldID","xs:int"
"tblPermissionTypes","fldDescriptionHEB","xs:string"
"tblPermissionTypes","fldDescriptionENG","xs:string"
"tblPermissionTypes","fldDescriptionGER","xs:string"
"tblPermissionTypes","fldDescriptionFRA","xs:string"
"tblPermissionTypes","fldDescriptionNED","xs:string"
"tblPermissionTypes","fldPermissionLevel","xs:unsignedByte"
"tblPermissionTypes","fldAllowRemote","xs:boolean"
"tblPermissionTypes","fldTS","xs:int"
"tblPermissionTypes","fldDescriptionSPN","xs:string"
"tblPermissionTypes","fldDescriptionITA","xs:string"
"tblPermissionTypes","fldRequired","xs:boolean"
"tblPlannedPrices","fldCode","xs:long"
"tblPlannedPrices","fldIndex","xs:int"
"tblPlannedPrices","fldPriceList","xs:int"
"tblPlannedPrices","fldPrice","xs:int"
"tblPlannedPrices","fldEntryDate","xs:dateTime"
"tblPlannedPrices","fldValueDate","xs:dateTime"
"tblPlannedPrices","fldPrintBatch","xs:long"
"tblPlannedPrices","fldPrintLabelBatch","xs:long"
"tblPlannedPrices","fldTS","xs:int"
"tblPlannedPromotions","fldCode","xs:int"
"tblPlannedPromotions","fldActive","xs:boolean"
"tblPlannedPromotions","fldTiming","xs:int"
"tblPlannedPromotions","fldType","xs:short"
"tblPlannedPromotions","fldSubType","xs:short"
"tblPlannedPromotions","fldPercent","xs:decimal"
"tblPlannedPromotions","fldAmount","xs:int"
"tblPlannedPromotions","fldRewardType","xs:int"
"tblPlannedPromotions","fldMaxAmount","xs:int"
"tblPlannedPromotions","fldUseParentCodes","xs:boolean"
"tblPlannedPromotions","fldHidePercent","xs:boolean"
"tblPlannedPromotions","fldStartDate","xs:dateTime"
"tblPlannedPromotions","fldStopDate","xs:dateTime"
"tblPlannedPromotions","fldStartTime","xs:dateTime"
"tblPlannedPromotions","fldStopTime","xs:dateTime"
"tblPlannedPromotions","fldActiveDays","xs:short"
"tblPlannedPromotions","fldSupervisorLevel","xs:short"
"tblPlannedPromotions","fldTS","xs:int"
"tblPlannedPromotions","fldInstanceLimit","xs:short"
"tblPlannedPromotions","fldReward","xs:decimal"
"tblPlannedPromotions","fldDoublePromotion","xs:boolean"
"tblPlannedPromotions","fldAccountingCode","xs:string"
"tblPlannedPromotions","fldApplyOnNetSales","xs:boolean"
"tblPlannedPromotions","fldCalcItemInMultipleFields","xs:boolean"
"tblPlannedPromotions","fldDeleted","xs:boolean"
"tblPlannedPromotions","fldPriceList","xs:int"
"tblPlannedPromotions","fldPoints","xs:int"
"tblPlannedPromotions","fldMembersMode","xs:int"
"tblPlannedPromotions","fldEventType","xs:unsignedByte"
"tblPlannedPromotions","fldEventDays","xs:int"
"tblPlannedPromotions","fldTrainingMode","xs:boolean"
"tblPlannedPromotions","fldIncludeReturns","xs:boolean"
"tblPlannedPromotions","fldIncludeNonPromotionables","xs:boolean"
"tblPlannedPromotions","fldQtyToReward","xs:decimal"
"tblPlannedPromotions","fldRequiredCoupon","xs:int"
"tblPlannedPromotions","fldRewardCoupon","xs:int"
"tblPlannedPromotions","fldMaxPercent","xs:decimal"
"tblPlannedPromotions","fldNameENG","xs:string"
"tblPlannedPromotions","fldNameFRA","xs:string"
"tblPlannedPromotions","fldNameGER","xs:string"
"tblPlannedPromotions","fldNameHEB","xs:string"
"tblPlannedPromotions","fldNameNED","xs:string"
"tblPlannedPromotions","fldNameSPN","xs:string"
"tblPlannedPromotions","fldItemsSeparation","xs:boolean"
"tblPlannedPromotions","fldDoublePromotionMode","xs:unsignedByte"
"tblPlannedPromotions","fldAllowNegative","xs:boolean"
"tblPlannedPromotions","fldSubsets","xs:long"
"tblPlannedPromotions","fldPriority","xs:int"
"tblPlannedPromotions","fldLocks","xs:long"
"tblPlannedPromotions","fldRequiredLock","xs:short"
"tblPlannedPromotions","fldIncentiveMessageENG","xs:string"
"tblPlannedPromotions","fldIncentiveMessageFRA","xs:string"
"tblPlannedPromotions","fldIncentiveMessageGER","xs:string"
"tblPlannedPromotions","fldIncentiveMessageHEB","xs:string"
"tblPlannedPromotions","fldIncentiveMessageNED","xs:string"
"tblPlannedPromotions","fldIncentiveMessageSPN","xs:string"
"tblPlannedPromotions","fldIncentiveMessageITA","xs:string"
"tblPlannedPromotions","fldNameITA","xs:string"
"tblPlannedPromotions","fldIncludeNonAccumulatePointsItems","xs:boolean"
"tblPlannedPromotions","fldSplitReward","xs:boolean"
"tblPlannedPromotions","fldCostPrice","xs:int"
"tblPlannedPromotions","fldReference","xs:string"
"tblPlannedPromotions","fldReferenceEntryType","xs:unsignedByte"
"tblPlannedPromotions","fldLocalRecord","xs:boolean"
"tblPlannedPromotions","fldCustGroupsCnt","xs:int"
"tblPlannedPromotions","fldFieldsCnt","xs:int"
"tblPlannedPromotions","fldItemsCnt","xs:int"
"tblPlannedPromotions","fldLevelsCnt","xs:int"
"tblPlannedPromotions","fldAddValuesToDescription","xs:boolean"
"tblPlannedPromotions","fldPrintSubtotal","xs:boolean"
"tblPlannedPromotions","fldOutputMode","xs:unsignedByte"
"tblPlannedPromotions","fldEntryMode","xs:unsignedByte"
"tblPlannedPromotions","fldUpdateDate","xs:dateTime"
"tblPlannedPromotions","fldPrintLabels","xs:boolean"
"tblPlannedPromotions","fldQuotaInstances","xs:short"
"tblPlannedPromotions","fldQuotaNumber","xs:short"
"tblPlannedPromotions","fldQuotaUnit","xs:unsignedByte"
"tblPlannedPromotions","fldInitDate","xs:dateTime"
"tblPlannedPromotions","fldUpdateUser","xs:int"
"tblPlannedPromotions","fldCampaignID","xs:short"
"tblPlannedPromotions","fldSelfServiceMode","xs:unsignedByte"
"tblPlannedPromotions","fldPublicPricesExcluded","xs:boolean"
"tblPlannedPromotions","fldAllowMixed","xs:boolean"
"tblPlannedPromotions","fldSuspended","xs:boolean"
"tblPlannedPromotionsCustGroups","fldCode","xs:int"
"tblPlannedPromotionsCustGroups","fldGroup","xs:int"
"tblPlannedPromotionsCustGroups","fldTS","xs:int"
"tblPlannedPromotionsFields","fldCode","xs:int"
"tblPlannedPromotionsFields","fldField","xs:short"
"tblPlannedPromotionsFields","fldType","xs:short"
"tblPlannedPromotionsFields","fldTarget","xs:decimal"
"tblPlannedPromotionsFields","fldReward","xs:decimal"
"tblPlannedPromotionsFields","fldTS","xs:int"
"tblPlannedPromotionsFields","fldIncentiveTarget","xs:decimal"
"tblPlannedPromotionsFields","fldCut","xs:boolean"
"tblPlannedPromotionsFields","fldOneTime","xs:boolean"
"tblPlannedPromotionsFields","fldAllRewarded","xs:boolean"
"tblPlannedPromotionsFields","fldToleranceUp","xs:decimal"
"tblPlannedPromotionsFields","fldToleranceDown","xs:decimal"
"tblPlannedPromotionsItems","fldCode","xs:int"
"tblPlannedPromotionsItems","fldField","xs:long"
"tblPlannedPromotionsItems","fldLinkedCode","xs:long"
"tblPlannedPromotionsItems","fldType","xs:int"
"tblPlannedPromotionsItems","fldTS","xs:int"
"tblPlannedPromotionsItems","fldUsedCode","xs:string"
"tblPlannedPromotionsItems","fldExclude","xs:boolean"
"tblPlannedPromotionsItems","fldOrder","xs:short"
"tblPlannedPromotionsItems","fldAmount","xs:int"
"tblPlannedPromotionsItems","fldPercent","xs:decimal"
"tblPlannedPromotionsLabelingInfo","fldCode","xs:int"
"tblPlannedPromotionsLabelingInfo","fldFieldID","xs:unsignedByte"
"tblPlannedPromotionsLabelingInfo","fldValue","xs:string"
"tblPlannedPromotionsLabelingInfo","fldTS","xs:int"
"tblPlannedPromotionsLevels","fldCode","xs:int"
"tblPlannedPromotionsLevels","fldTarget","xs:decimal"
"tblPlannedPromotionsLevels","fldAmount","xs:int"
"tblPlannedPromotionsLevels","fldTS","xs:int"
"tblPlannedPromotionsLevels","fldPercent","xs:decimal"
"tblPlannedPromotionsRewards","fldInstanceCode","xs:long"
"tblPlannedPromotionsRewards","fldInstanceType","xs:short"
"tblPlannedPromotionsRewards","fldPromotion","xs:int"
"tblPlannedPromotionsRewards","fldCount","xs:decimal"
"tblPlannedPromotionsRewards","fldRewardType","xs:int"
"tblPlannedPromotionsRewards","fldValue","xs:int"
"tblPlannedPromotionsRewards","fldTS","xs:int"
"tblPopupMessages","fldID","xs:int"
"tblPopupMessages","fldTerminalType","xs:int"
"tblPopupMessages","fldMessageBody","xs:string"
"tblPOSForms","fldID","xs:int"
"tblPOSForms","fldGUID","xs:string"
"tblPOSForms","fldTSKeysSet","xs:int"
"tblPOSForms","fldSound","xs:string"
"tblPOSForms","fldTS","xs:int"
"tblPOSForms","fldNameENG","xs:string"
"tblPOSForms","fldNameFRA","xs:string"
"tblPOSForms","fldNameGER","xs:string"
"tblPOSForms","fldNameHEB","xs:string"
"tblPOSForms","fldNameNED","xs:string"
"tblPOSForms","fldNameSPN","xs:string"
"tblPOSForms","fldSoundRepeats","xs:short"
"tblPOSForms","fldNameITA","xs:string"
"tblPOSForms","fldTSKeysSetSelfService","xs:int"
"tblPOSFunction","fldCode","xs:short"
"tblPOSFunction","fldCaptionENG","xs:string"
"tblPOSFunction","fldCaptionHEB","xs:string"
"tblPOSFunction","fldShortCaptionENG","xs:string"
"tblPOSFunction","fldShortCaptionHEB","xs:string"
"tblPOSFunction","fldParameter1HEB","xs:string"
"tblPOSFunction","fldParameter1ENG","xs:string"
"tblPOSFunction","fldParameter2HEB","xs:string"
"tblPOSFunction","fldParameter2ENG","xs:string"
"tblPOSFunction","fldCaptionFRA","xs:string"
"tblPOSFunction","fldCaptionGER","xs:string"
"tblPOSFunction","fldCaptionNED","xs:string"
"tblPOSFunction","fldShortCaptionFRA","xs:string"
"tblPOSFunction","fldShortCaptionGER","xs:string"
"tblPOSFunction","fldShortCaptionNED","xs:string"
"tblPOSFunction","fldParameter1FRA","xs:string"
"tblPOSFunction","fldParameter1GER","xs:string"
"tblPOSFunction","fldParameter1NED","xs:string"
"tblPOSFunction","fldParameter2FRA","xs:string"
"tblPOSFunction","fldParameter2GER","xs:string"
"tblPOSFunction","fldParameter2NED","xs:string"
"tblPOSFunction","fldCaptionSPN","xs:string"
"tblPOSFunction","fldShortCaptionSPN","xs:string"
"tblPOSFunction","fldParameter1SPN","xs:string"
"tblPOSFunction","fldParameter2SPN","xs:string"
"tblPOSFunction","fldParameter1DescSQL","xs:string"
"tblPOSFunction","fldParameter1PickComp","xs:int"
"tblPOSFunction","fldParameter1PickFunc","xs:int"
"tblPOSFunction","fldCaptionITA","xs:string"
"tblPOSFunction","fldParameter1ITA","xs:string"
"tblPOSFunction","fldParameter2ITA","xs:string"
"tblPOSFunction","fldShortCaptionITA","xs:string"
"tblPOSFunction","fldImageLink","xs:string"
"tblPOSHeaders","fldID","xs:int"
"tblPOSHeaders","fldSection","xs:short"
"tblPOSHeaders","fldLine","xs:short"
"tblPOSHeaders","fldBold","xs:boolean"
"tblPOSHeaders","fldHigh","xs:boolean"
"tblPOSHeaders","fldWide","xs:boolean"
"tblPOSHeaders","fldAlign","xs:short"
"tblPOSHeaders","fldTS","xs:int"
"tblPOSHeaders","fldText","xs:string"
"tblPOSHeadersCaptions","fldID","xs:int"
"tblPOSHeadersCaptions","fldNameHEB","xs:string"
"tblPOSHeadersCaptions","fldNameENG","xs:string"
"tblPOSHeadersCaptions","fldTS","xs:int"
"tblPOSHeadersCaptions","fldNameFRA","xs:string"
"tblPOSHeadersCaptions","fldNameGER","xs:string"
"tblPOSHeadersCaptions","fldNameITA","xs:string"
"tblPOSHeadersCaptions","fldNameNED","xs:string"
"tblPOSHeadersCaptions","fldNameSPN","xs:string"
"tblPOSHeadersCaptions","fldType","xs:unsignedByte"
"tblPOSHeadersCaptions","fldPrintOnJournal","xs:boolean"
"tblPOSHeadersLines","fldID","xs:int"
"tblPOSHeadersLines","fldLine","xs:short"
"tblPOSHeadersLines","fldBold","xs:boolean"
"tblPOSHeadersLines","fldHigh","xs:boolean"
"tblPOSHeadersLines","fldWide","xs:boolean"
"tblPOSHeadersLines","fldAlign","xs:short"
"tblPOSHeadersLines","fldTS","xs:int"
"tblPOSHeadersLines","fldTextENG","xs:string"
"tblPOSHeadersLines","fldTextFRA","xs:string"
"tblPOSHeadersLines","fldTextGER","xs:string"
"tblPOSHeadersLines","fldTextHEB","xs:string"
"tblPOSHeadersLines","fldTextITA","xs:string"
"tblPOSHeadersLines","fldTextNED","xs:string"
"tblPOSHeadersLines","fldTextSPN","xs:string"
"tblPOSHeadersLines","fldInverse","xs:boolean"
"tblPOSHeadersSections","fldSection","xs:short"
"tblPOSHeadersSections","fldNameENG","xs:string"
"tblPOSHeadersSections","fldNameHEB","xs:string"
"tblPOSHeadersSections","fldOrder","xs:short"
"tblPOSHeadersSections","fldNameFRA","xs:string"
"tblPOSHeadersSections","fldNameGER","xs:string"
"tblPOSHeadersSections","fldNameNED","xs:string"
"tblPOSHeadersSections","fldNameSPN","xs:string"
"tblPOSHeadersSections","fldNameITA","xs:string"
"tblPOSHeadersSections","fldType","xs:unsignedByte"
"tblPOSHeadersSets","fldID","xs:int"
"tblPOSHeadersSets","fldTS","xs:int"
"tblPOSHeadersSets","fldNameENG","xs:string"
"tblPOSHeadersSets","fldNameFRA","xs:string"
"tblPOSHeadersSets","fldNameGER","xs:string"
"tblPOSHeadersSets","fldNameHEB","xs:string"
"tblPOSHeadersSets","fldNameITA","xs:string"
"tblPOSHeadersSets","fldNameNED","xs:string"
"tblPOSHeadersSets","fldNameSPN","xs:string"
"tblPOSHeadersSetsSections","fldSet","xs:int"
"tblPOSHeadersSetsSections","fldSection","xs:short"
"tblPOSHeadersSetsSections","fldHeader","xs:int"
"tblPOSHeadersSetsSections","fldTS","xs:int"
"tblPOSMenu","fldMenu","xs:short"
"tblPOSMenu","fldCaptionHEB","xs:string"
"tblPOSMenu","fldCaptionENG","xs:string"
"tblPOSMenu","fldCaptionGER","xs:string"
"tblPOSMenu","fldWidth","xs:short"
"tblPOSMenu","fldTS","xs:int"
"tblPOSMenu","fldCaptionSPN","xs:string"
"tblPOSMenu","fldCaptionFRA","xs:string"
"tblPOSMenu","fldCaptionNED","xs:string"
"tblPOSMenu","fldCaptionITA","xs:string"
"tblPOSMenuItems","fldMenu","xs:short"
"tblPOSMenuItems","fldID","xs:short"
"tblPOSMenuItems","fldCaptionHEB","xs:string"
"tblPOSMenuItems","fldCaptionENG","xs:string"
"tblPOSMenuItems","fldCaptionGER","xs:string"
"tblPOSMenuItems","fldImageFile","xs:string"
"tblPOSMenuItems","fldFunctionCode","xs:short"
"tblPOSMenuItems","fldParameter1","xs:string"
"tblPOSMenuItems","fldParameter2","xs:string"
"tblPOSMenuItems","fldTS","xs:int"
"tblPOSMenuItems","fldCaptionSPN","xs:string"
"tblPOSMenuItems","fldCaptionFRA","xs:string"
"tblPOSMenuItems","fldCaptionNED","xs:string"
"tblPOSMenuItems","fldCaptionITA","xs:string"
"tblPOSPermissionLevels","fldLevel","xs:short"
"tblPOSPermissionLevels","fldNameHEB","xs:string"
"tblPOSPermissionLevels","fldNameENG","xs:string"
"tblPOSPermissionLevels","fldNameGER","xs:string"
"tblPOSPermissionLevels","fldNameFRA","xs:string"
"tblPOSPermissionLevels","fldNameNED","xs:string"
"tblPOSPermissionLevels","fldTS","xs:int"
"tblPOSPermissionLevels","fldNameSPN","xs:string"
"tblPOSPermissionLevels","fldNameITA","xs:string"
"tblPredictionsGroups","fldID","xs:int"
"tblPredictionsGroups","fldNameHEB","xs:string"
"tblPredictionsGroups","fldNameENG","xs:string"
"tblPredictionsGroups","fldPresaleDays","xs:int"
"tblPredictionsGroups","fldNameFRA","xs:string"
"tblPredictionsGroups","fldNameGER","xs:string"
"tblPredictionsGroups","fldNameITA","xs:string"
"tblPredictionsGroups","fldNameNED","xs:string"
"tblPredictionsGroups","fldNameSPN","xs:string"
"tblPredictionsGroups","fldTS","xs:int"
"tblPredictionsGroups","ActionItemTypeID","xs:short"
"tblPredictionsGroups","fldActionItemTypeID","xs:short"
"tblPredictionsGroups","fldUnitID","xs:short"
"tblPredictionsGroups","fldContentUnitID","xs:short"
"tblPredictionsGroupsOptions","fldGroupOptionID","xs:int"
"tblPredictionsGroupsOptions","fldGroupID","xs:int"
"tblPredictionsGroupsOptions","fldNameHEB","xs:string"
"tblPredictionsGroupsOptions","fldNameENG","xs:string"
"tblPredictionsGroupsOptions","fldDefaultMonthlyUsage","xs:decimal"
"tblPredictionsGroupsOptions","fldOrder","xs:int"
"tblPredictionsGroupsOptions","fldDefault","xs:boolean"
"tblPredictionsGroupsOptions","fldTS","xs:int"
"tblPredictionsGroupsOptions","fldNameFRA","xs:string"
"tblPredictionsGroupsOptions","fldNameGER","xs:string"
"tblPredictionsGroupsOptions","fldNameITA","xs:string"
"tblPredictionsGroupsOptions","fldNameNED","xs:string"
"tblPredictionsGroupsOptions","fldNameSPN","xs:string"
"tblPrevInstanceAction","fldID","xs:int"
"tblPrevInstanceAction","fldNameENG","xs:string"
"tblPrevInstanceAction","fldNameHEB","xs:string"
"tblPrevInstanceAction","fldNameFRA","xs:string"
"tblPrevInstanceAction","fldNameGER","xs:string"
"tblPrevInstanceAction","fldNameNED","xs:string"
"tblPrevInstanceAction","fldNameSPN","xs:string"
"tblPrevInstanceAction","fldNameITA","xs:string"
"tblPriceChangeDocs","fldID","xs:int"
"tblPriceChangeDocs","fldStatus","xs:short"
"tblPriceChangeDocs","fldInitDate","xs:dateTime"
"tblPriceChangeDocs","fldExecuteDate","xs:dateTime"
"tblPriceChangeDocs","fldSourceType","xs:short"
"tblPriceChangeDocs","fldSourceNumber","xs:int"
"tblPriceChangeDocs","fldAutoPriceMethod","xs:short"
"tblPriceChangeDocs","fldAutoPricePercent","xs:int"
"tblPriceChangeDocs","fldExecuteUser","xs:int"
"tblPriceChangeDocs","fldPriceList","xs:string"
"tblPriceChangeDocs","fldAutoPriceAmount","xs:long"
"tblPriceChangeDocs","fldPrintLabelsStatus","xs:unsignedByte"
"tblPriceChangeDocs","fldCloseDate","xs:dateTime"
"tblPriceChangeDocs","fldConfirmDate","xs:dateTime"
"tblPriceChangeDocs","fldInitUser","xs:int"
"tblPriceChangeDocs","fldCloseUser","xs:int"
"tblPriceChangeDocs","fldConfirmUser","xs:int"
"tblPriceChangeDocs","fldTS","xs:int"
"tblPriceChangeDocsItems","fldDocID","xs:int"
"tblPriceChangeDocsItems","fldLineNum","xs:int"
"tblPriceChangeDocsItems","fldItemCode","xs:long"
"tblPriceChangeDocsItems","fldUsedCode","xs:string"
"tblPriceChangeDocsItems","fldCostPrice","xs:int"
"tblPriceChangeDocsItems","fldSalePrice","xs:int"
"tblPriceChangeDocsItems","fldNewSalePrice","xs:int"
"tblPriceChangeDocsItems","fldVATRate","xs:decimal"
"tblPriceChangeDocsItems","fldNormalPrice","xs:string"
"tblPriceChangeDocsItems","fldNetCostPrice","xs:int"
"tblPriceChangeDocsItems","fldTS","xs:int"
"tblPriceLists","fldID","xs:int"
"tblPriceLists","fldActive","xs:boolean"
"tblPriceLists","fldCalcMode","xs:short"
"tblPriceLists","fldPercent","xs:decimal"
"tblPriceLists","fldPriceByItem","xs:boolean"
"tblPriceLists","fldSelectiveItemsOnly","xs:boolean"
"tblPriceLists","fldIncludeAsDefault","xs:boolean"
"tblPriceLists","fldTS","xs:int"
"tblPriceLists","fldNameENG","xs:string"
"tblPriceLists","fldNameFRA","xs:string"
"tblPriceLists","fldNameGER","xs:string"
"tblPriceLists","fldNameHEB","xs:string"
"tblPriceLists","fldNameNED","xs:string"
"tblPriceLists","fldNameSPN","xs:string"
"tblPriceLists","fldNameITA","xs:string"
"tblPriceLists","fldManageByStore","xs:boolean"
"tblPriceListsItems","fldPriceList","xs:int"
"tblPriceListsItems","fldItemCode","xs:long"
"tblPriceListsItems","fldPrice","xs:int"
